Date (GMT -3);Load (KW);Irradiation (W/m2);PV generation base (100kW);P [W];PV [W]
30.07.2024 03:00;408,16;0;-0,005;408161,6898;0
30.07.2024 04:00;276,83;0;-0,005;276830,7419;0
30.07.2024 05:00;365,55;0;-0,005;365547,966;0
30.07.2024 06:00;351,42;7,9264;0,3619;351422,9279;0
30.07.2024 07:00;343,41;238,42;20,04;343405,4794;20938,32927
30.07.2024 08:00;325,69;508,65;45,901;325687,2177;9907,362913
30.07.2024 09:00;318,73;529,59;47,963;318725,9216;50169,02574
30.07.2024 10:00;339,03;741,46;65,354;339028,6331;60011,41711
30.07.2024 11:00;386,57;843,95;72,781;386574,501;58859,41921
30.07.2024 12:00;394,05;810,29;70,104;394047,8134;52190,50096
30.07.2024 13:00;384,46;448,31;40,25;384464,325;40762,8388
30.07.2024 14:00;377,57;443,53;39,859;377565,033;33872,98794
30.07.2024 15:00;341,98;249,02;22,437;341976,6693;19231,4578
30.07.2024 16:00;399,1;126,96;11,223;399098,671;7790,970506
30.07.2024 17:00;450,33;42,233;3,3925;450329,2313;0
30.07.2024 18:00;447,82;0;-0,005;447824,0891;0
30.07.2024 19:00;439,42;0;-0,005;439416,9464;0
30.07.2024 20:00;416,66;0;-0,005;416659,6909;0
30.07.2024 21:00;404,41;0;-0,005;404406,5781;0
30.07.2024 22:00;392,39;0;-0,005;392394,0125;0
30.07.2024 23:00;386,23;0;-0,005;386228,2791;0
31.07.2024 00:00;379,71;0;-0,005;379705,9174;0
31.07.2024 01:00;362,32;0;-0,005;362316,7877;0
31.07.2024 02:00;309,09;0;-0,005;309087,5854;0
31.07.2024 03:00;301,57;0;-0,005;301567,3676;0
31.07.2024 04:00;286,77;0;-0,005;286765,9607;0
31.07.2024 05:00;272,8;0;-0,005;272800,4875;0
31.07.2024 06:00;202,74;0;-0,005;202742,6987;10123,46343
31.07.2024 07:00;277,88;94,594;8,3333;277884,8038;34482,34747
31.07.2024 08:00;269,12;289,22;26,71;269115,0436;49384,82714
31.07.2024 09:00;242,05;511,64;46,785;242053,8597;58117,45545
31.07.2024 10:00;245,76;761,66;67,307;245755,825;60142,346
31.07.2024 11:00;335,08;404,34;36,81;335079,4754;57428,66173
31.07.2024 12:00;255,76;484,55;43,743;255756,073;56019,48314
31.07.2024 13:00;202,79;474,74;42,892;202786,4456;47400,05238
31.07.2024 14:00;284,65;510,74;46,125;284654,4189;33525,93422
31.07.2024 15:00;280,42;702,68;61,858;280416,6183;16571,52491
31.07.2024 16:00;331,23;432,86;38,527;331228,7521;1178,125903
31.07.2024 17:00;377,27;191,2;14,97;377268,013;0
31.07.2024 18:00;381,64;0;-0,005;381642,3187;0
31.07.2024 19:00;365,6;0;-0,005;365600,708;0
31.07.2024 20:00;346,42;0;-0,005;346421,051;0
31.07.2024 21:00;347,13;0;-0,005;347127,2278;0
31.07.2024 22:00;339,52;0;-0,005;339518,2571;0
31.07.2024 23:00;328,28;0;-0,005;328282,692;0
01.08.2024 00:00;321,49;0;-0,005;321491,4398;0
01.08.2024 01:00;329,48;0;-0,005;329475,4868;0
01.08.2024 02:00;342,3;0;-0,005;342304,451;0
01.08.2024 03:00;337,26;0;-0,005;337264,3356;0
01.08.2024 04:00;310;0;-0,005;309997,5967;0
01.08.2024 05:00;296,56;0;-0,005;296562,6831;0
01.08.2024 06:00;279,18;0;-0,005;279178,978;0
01.08.2024 07:00;282,35;179,54;15,392;282349,5636;34266,37746
01.08.2024 08:00;288,31;406,24;37,467;288305,5878;49656,99271
01.08.2024 09:00;285,71;631,08;57,253;285709,0836;58458,31285
01.08.2024 10:00;190,46;788,89;69,686;190456,3713;61218,35887
01.08.2024 11:00;234,21;896,21;77,114;234212,0514;50193,6493
01.08.2024 12:00;301,38;871,84;74,975;301379,0207;48799,82918
01.08.2024 13:00;301,66;822,64;71,169;301663,5971;41748,71826
01.08.2024 14:00;290,7;728,64;63,883;290703,4607;30154,48903
01.08.2024 15:00;275,4;550,35;49,251;275397,5143;0
01.08.2024 16:00;339,4;366,6;32,737;339403,1296;4417,174106
01.08.2024 17:00;366,51;149,16;11,776;366512,0163;0
01.08.2024 18:00;352,25;0;-0,005;352250,6104;0
01.08.2024 19:00;338,09;0;-0,005;338091,0187;0
01.08.2024 20:00;340,54;0;-0,005;340544,96;0
01.08.2024 21:00;332,73;0;-0,005;332728,6682;0
01.08.2024 22:00;323,28;0;-0,005;323280,4108;0
01.08.2024 23:00;322,8;0;-0,005;322803,833;0
02.08.2024 00:00;157,87;0;-0,005;157871,9101;0
02.08.2024 01:00;276,27;0;-0,005;276274,7879;0
02.08.2024 02:00;292,89;0;-0,005;292888,3591;0
02.08.2024 03:00;303;0;-0,005;302995,8649;0
02.08.2024 04:00;291,65;0;-0,005;291649,9557;0
02.08.2024 05:00;264,51;0;-0,005;264507,4539;0
02.08.2024 06:00;261,16;0;-0,005;261159,7557;3798,183523
02.08.2024 07:00;269,01;186,96;16,106;269008,6517;34070,88043
02.08.2024 08:00;283,19;382,13;35,408;283194,3588;48640,22705
02.08.2024 09:00;280,86;597,8;54,595;280856,8954;57281,3227
02.08.2024 10:00;308,08;679,19;61,086;308077,7435;55198,78776
02.08.2024 11:00;338,69;772,52;68,322;338686,9125;53591,10459
02.08.2024 12:00;334,78;743,97;65,695;334777,7786;51592,77458
02.08.2024 13:00;341,46;747,66;65,798;341459,5413;39223,65724
02.08.2024 14:00;328,14;744,48;65,573;328143,9819;33210,38003
02.08.2024 15:00;297,79;563,95;50,694;297787,8494;16561,15083
02.08.2024 16:00;391,62;381,72;34,255;391624,2218;63,01641449
02.08.2024 17:00;456,94;161,84;12,842;456944,9463;0
02.08.2024 18:00;455,2;0;-0,005;455196,4798;0
02.08.2024 19:00;450,52;0;-0,005;450522,5296;0
02.08.2024 20:00;420,55;0;-0,005;420549,7284;0
02.08.2024 21:00;410,96;0;-0,005;410962,6999;0
02.08.2024 22:00;398,68;0;-0,005;398680,0842;0
02.08.2024 23:00;388,14;0;-0,005;388140,7318;0
03.08.2024 00:00;380,56;0;-0,005;380561,3251;0
03.08.2024 01:00;389,69;0;-0,005;389690,6967;0
03.08.2024 02:00;376,6;0;-0,005;376600,1587;0
03.08.2024 03:00;398,07;0;-0,005;398071,2585;0
03.08.2024 04:00;354,02;0;-0,005;354023,4756;0
03.08.2024 05:00;341,1;0;-0,005;341098,0453;0
03.08.2024 06:00;325,92;0;-0,005;325915,863;9311,817147
03.08.2024 07:00;325,5;178,26;15,388;325501,564;33666,07539
03.08.2024 08:00;328,57;386,8;35,943;328567,1005;46638,26277
03.08.2024 09:00;330,24;572,59;52,627;330236,2823;39402,94571
03.08.2024 10:00;346,16;716,76;64,591;346161,9263;46256,11028
03.08.2024 11:00;374,55;793,27;70,314;374552,9251;44751,75718
03.08.2024 12:00;391,51;823,4;72,347;391506,1035;7329,732263
03.08.2024 13:00;387,21;787,91;69,398;387212,944;2857,826948
03.08.2024 14:00;386,85;683,95;61,079;386848,9532;283,3865355
03.08.2024 15:00;357,86;532,19;48,247;357864,7308;0
03.08.2024 16:00;408,41;324,52;29,395;408407,547;0
03.08.2024 17:00;439,75;118,82;9,8561;439749,4354;0
03.08.2024 18:00;430,92;0;-0,005;430917,305;0
03.08.2024 19:00;415,84;0;-0,005;415835,1364;0
03.08.2024 20:00;408,93;0;-0,005;408931,5109;0
03.08.2024 21:00;408,99;0;-0,005;408993,0344;0
03.08.2024 22:00;398,69;0;-0,005;398689,064;0
03.08.2024 23:00;386,87;0;-0,005;386867,7902;0
04.08.2024 00:00;385,68;0;-0,005;385680,3818;0
04.08.2024 01:00;385,38;0;-0,005;385381,7596;0
04.08.2024 02:00;402,89;0;-0,005;402894,3787;0
04.08.2024 03:00;378,33;0;-0,005;378326,0345;0
04.08.2024 04:00;340,99;0;-0,005;340991,4856;0
04.08.2024 05:00;354,78;0;-0,005;354781,7001;0
04.08.2024 06:00;329,86;0;-0,005;329864,6011;0
04.08.2024 07:00;331,03;192,46;16,495;331026,7868;18622,09383
04.08.2024 08:00;349,08;409,06;37,777;349077,2781;42927,70644
04.08.2024 09:00;349,51;623,56;56,666;349512,5961;54654,20687
04.08.2024 10:00;344,86;763,87;67,816;344857,0099;59849,08906
04.08.2024 11:00;363,57;864,23;74,941;363568,4509;56734,8481
04.08.2024 12:00;378,87;873,13;75,105;378865,5777;51300,7187
04.08.2024 13:00;381,08;874,37;74,93;381081,1005;38436,76685
04.08.2024 14:00;360,88;765,44;66,738;360884,5901;27542,28213
04.08.2024 15:00;349,67;589,16;52,49;349669,7388;17227,38342
04.08.2024 16:00;359,59;365,05;32,574;359589,6225;1964,736035
04.08.2024 17:00;421,12;151,44;11,989;421116,6611;0
04.08.2024 18:00;436,48;0;-0,005;436481,7047;0
04.08.2024 19:00;436,93;0;-0,005;436931,5796;0
04.08.2024 20:00;430,16;0;-0,005;430158,8593;0
04.08.2024 21:00;427,43;0;-0,005;427425,3998;0
04.08.2024 22:00;418,36;0;-0,005;418360,4507;0
04.08.2024 23:00;408,23;0;-0,005;408233,345;0
05.08.2024 00:00;407,45;0;-0,005;407450,2182;0
05.08.2024 01:00;409,42;0;-0,005;409422,7905;0
05.08.2024 02:00;421,39;0;-0,005;421393,9362;0
05.08.2024 03:00;426,81;0;-0,005;426806,7932;0
05.08.2024 04:00;376,36;0;-0,005;376362,8311;0
05.08.2024 05:00;382,07;0;-0,005;382067,4057;0
05.08.2024 06:00;359,35;0;-0,005;359349,5407;9094,895688
05.08.2024 07:00;348,39;81,38;7,1531;348386,4365;33901,31866
05.08.2024 08:00;337,15;208,36;19,203;337151,5274;49266,39048
05.08.2024 09:00;358,95;320,28;29,634;358948,1049;4975,469346
05.08.2024 10:00;369,73;499,78;45,8;369732,4371;0
05.08.2024 11:00;375,65;521,48;47,322;375649,9939;53267,58941
05.08.2024 12:00;385,67;562,22;50,642;385669,3039;51227,17724
05.08.2024 13:00;378;554,83;50,074;378001,6403;36614,25196
05.08.2024 14:00;368,89;577,21;51,983;368885,6735;30643,54003
05.08.2024 15:00;360,7;512,38;46,297;360695,8237;16739,24391
05.08.2024 16:00;445,31;365,62;32,844;445313,3926;1770,955563
05.08.2024 17:00;494,35;174,9;13,919;494346,3593;0
05.08.2024 18:00;481,35;0;-0,005;481348,8007;0
05.08.2024 19:00;456,35;0;-0,005;456354,2938;0
05.08.2024 20:00;459,03;0;-0,005;459027,5879;0
05.08.2024 21:00;445,48;0;-0,005;445479,7211;0
05.08.2024 22:00;429,28;0;-0,005;429282,6233;0
05.08.2024 23:00;418,31;0;-0,005;418312,6755;0
06.08.2024 00:00;408,8;0;-0,005;408804,6646;0
06.08.2024 01:00;407,04;0;-0,005;407043,8232;0
06.08.2024 02:00;430,5;0;-0,005;430496,9101;0
06.08.2024 03:00;417,39;0;-0,005;417394,1574;0
06.08.2024 04:00;349,71;0;-0,005;349708,7555;0
06.08.2024 05:00;378,83;0;-0,005;378827,0874;0
06.08.2024 06:00;387,09;0;-0,005;387087,5931;9474,025291
06.08.2024 07:00;401,01;187,55;16,206;401005,1956;34624,51073
06.08.2024 08:00;398,46;395,18;36,642;398456,8634;49960,4982
06.08.2024 09:00;376,61;584,24;53,532;376610,7254;56471,34778
06.08.2024 10:00;403,27;715,04;64,291;403265,5716;47586,11997
06.08.2024 11:00;452,9;776,62;68,799;452898,0713;46835,33618
06.08.2024 12:00;447,44;777,45;68,473;447438,1332;48791,01658
06.08.2024 13:00;440,06;715,94;63,456;440059,0744;40684,23228
06.08.2024 14:00;429,35;579,91;52,285;429346,9009;32810,94981
06.08.2024 15:00;376,51;483,13;43,902;376513,8168;17035,29261
06.08.2024 16:00;426,29;324,47;29,374;426290,0848;601,0132936
06.08.2024 17:00;488,5;118,11;9,7886;488498,3826;0
06.08.2024 18:00;508,22;0;-0,005;508216,3239;0
06.08.2024 19:00;498,15;0;-0,005;498152,9541;0
06.08.2024 20:00;465,9;0;-0,005;465900,3983;0
06.08.2024 21:00;443,93;0;-0,005;443925,3922;0
06.08.2024 22:00;433,74;0;-0,005;433736,8622;0
06.08.2024 23:00;422,27;0;-0,005;422269,4016;0
07.08.2024 00:00;415,95;0;-0,005;415948,7839;0
07.08.2024 01:00;408,86;0;-0,005;408862,6785;0
07.08.2024 02:00;428,35;0;-0,005;428353,7521;0
07.08.2024 03:00;437,95;0;-0,005;437947,3343;0
07.08.2024 04:00;385,95;0;-0,005;385950,0656;0
07.08.2024 05:00;364,14;0;-0,005;364144,3558;0
07.08.2024 06:00;370,63;0;-0,005;370630,0659;8488,292664
07.08.2024 07:00;364,25;23,769;1,7696;364246,315;5861,174031
07.08.2024 08:00;382,09;81,139;7,139;382087,7533;46241,85963
07.08.2024 09:00;392,39;81,227;7,162;392385,5438;58169,47981
07.08.2024 10:00;418,97;67,625;5,8486;418969,8715;62918,38154
07.08.2024 11:00;454,71;467,59;42,988;454708,3588;61684,14482
07.08.2024 12:00;452,76;401;36,724;452759,1248;50311,3846
07.08.2024 13:00;440,29;316,51;28,87;440287,941;46592,90043
07.08.2024 14:00;421,86;494,63;44,873;421860,8856;32353,0139
07.08.2024 15:00;379,26;433,76;39,352;379263,2065;17038,1996
07.08.2024 16:00;469,44;340,88;30,619;469440,6738;1250,277599
07.08.2024 17:00;513,03;118,78;9,6342;513033,1268;0
07.08.2024 18:00;514,63;0;-0,005;514629,509;0
07.08.2024 19:00;503,23;0;-0,005;503233,5892;0
07.08.2024 20:00;462,58;0;-0,005;462582,8552;0
07.08.2024 21:00;457,89;0;-0,005;457885,2921;0
07.08.2024 22:00;447,05;0;-0,005;447050,2853;0
07.08.2024 23:00;433,19;0;-0,005;433192,5049;0
08.08.2024 00:00;432,49;0;-0,005;432485,2142;0
08.08.2024 01:00;418,8;0;-0,005;418799,1638;0
08.08.2024 02:00;424,95;0;-0,005;424946,4264;0
08.08.2024 03:00;442,83;0;-0,005;442829,6814;0
08.08.2024 04:00;378,55;0;-0,005;378545,9518;0
08.08.2024 05:00;349,29;0;-0,005;349289,3372;0
08.08.2024 06:00;340,06;0;-0,005;340056,7856;9661,846778
08.08.2024 07:00;357,87;156,82;13,754;357874,8398;34270,93126
08.08.2024 08:00;371,53;355,16;32,898;371533,2565;50006,04117
08.08.2024 09:00;375,83;549,28;50,31;375826,9806;58956,05628
08.08.2024 10:00;401,56;677,53;60,926;401555,5496;62587,77516
08.08.2024 11:00;426,03;760,23;67,206;426027,916;60863,08357
08.08.2024 12:00;431,81;776,42;68,216;431814,888;55118,30724
08.08.2024 13:00;413,27;749,02;65,875;413274,3835;45037,2725
08.08.2024 14:00;393,01;631,18;56,346;393013,8245;32239,14228
08.08.2024 15:00;374,05;479;43,361;374053,6118;16743,21803
08.08.2024 16:00;455,72;269,22;24,335;455721,611;2165,343511
08.08.2024 17:00;499,28;102,44;8,4847;499277,7328;0
08.08.2024 18:00;513,96;0;-0,005;513962,7762;0
08.08.2024 19:00;490,01;0;-0,005;490014,1144;0
08.08.2024 20:00;466,83;0;-0,005;466831,9321;0
08.08.2024 21:00;442,53;0;-0,005;442534,1873;0
08.08.2024 22:00;432,4;0;-0,005;432403,2669;0
08.08.2024 23:00;421,45;0;-0,005;421448,1201;0
09.08.2024 00:00;409,92;0;-0,005;409920,5246;0
09.08.2024 01:00;418,93;0;-0,005;418930,1987;0
09.08.2024 02:00;423,45;0;-0,005;423445,5795;0
09.08.2024 03:00;422,58;0;-0,005;422581,337;0
09.08.2024 04:00;332,13;0;-0,005;332131,4774;0
09.08.2024 05:00;348,38;0;-0,005;348378,4866;0
09.08.2024 06:00;344,54;0;-0,005;344541,6946;10021,57086
09.08.2024 07:00;376,62;185,05;15,895;376616,333;34593,72332
09.08.2024 08:00;85,89;409,92;37,799;85892,74597;49907,28619
09.08.2024 09:00;0;647,1;58,503;0;58919,09786
09.08.2024 10:00;0;808,05;71,049;0;59388,77731
09.08.2024 11:00;0;891,97;76,596;0;57986,77015
09.08.2024 12:00;137,84;921,72;78,134;137843,1396;52905,25457
09.08.2024 13:00;305,32;866,82;74,212;305322,7768;46194,0824
09.08.2024 14:00;308,41;736,14;64,322;308414,1464;32475,766
09.08.2024 15:00;338,35;560,35;49,987;338347,6791;16876,11066
09.08.2024 16:00;444,89;333,25;29,767;444893,1503;3768,653242
09.08.2024 17:00;498,72;132,49;10,488;498715,3168;0
09.08.2024 18:00;492,2;0;-0,005;492198,7534;0
09.08.2024 19:00;467,35;0;-0,005;467351,0284;0
09.08.2024 20:00;431,51;0;-0,005;431508,3542;0
09.08.2024 21:00;422,23;0;-0,005;422229,2633;0
09.08.2024 22:00;406,91;0;-0,005;406906,868;0
09.08.2024 23:00;396,62;0;-0,005;396618,721;0
10.08.2024 00:00;389,85;0;-0,005;389849,0829;0
10.08.2024 01:00;392,88;0;-0,005;392883,6365;0
10.08.2024 02:00;398,19;0;-0,005;398185,3104;0
10.08.2024 03:00;426,04;0;-0,005;426041,1835;0
10.08.2024 04:00;373,6;0;-0,005;373598,8083;0
10.08.2024 05:00;349,36;0;-0,005;349362,381;0
10.08.2024 06:00;367,81;0;-0,005;367810,0281;10566,17073
10.08.2024 07:00;362,43;123,96;10,852;362431,1295;33132,68084
10.08.2024 08:00;378;239,37;21,962;378004,3716;50506,09427
10.08.2024 09:00;366,34;371,16;34,013;366344,3909;59217,56909
10.08.2024 10:00;408,63;461,58;41,96;408632,9651;63184,08033
10.08.2024 11:00;435,17;499,47;45,089;435172,3862;61768,66971
10.08.2024 12:00;419,86;478,44;43,151;419862,9608;55498,22294
10.08.2024 13:00;413,24;478,64;43,085;413238,0905;46040,4459
10.08.2024 14:00;385,99;406,58;36,764;385988,2507;32540,46074
10.08.2024 15:00;361,57;312,98;28,37;361571,8994;16594,64518
10.08.2024 16:00;436,78;175,73;15,747;436781,8222;4067,434933
10.08.2024 17:00;361,92;67,201;5,6466;361921,1121;0
10.08.2024 18:00;428,52;0;-0,005;428519,9356;0
10.08.2024 19:00;422,83;0;-0,005;422827,5299;0
10.08.2024 20:00;413,69;0;-0,005;413689,6744;0
10.08.2024 21:00;407,55;0;-0,005;407545,1889;0
10.08.2024 22:00;398;0;-0,005;397998,8556;0
10.08.2024 23:00;393,06;0;-0,005;393064,0793;0
11.08.2024 00:00;380,58;0;-0,005;380579,0482;0
11.08.2024 01:00;387,55;0;-0,005;387552,2995;0
11.08.2024 02:00;418,79;0;-0,005;418789,4897;0
11.08.2024 03:00;430,02;0;-0,005;430024,0326;0
11.08.2024 04:00;393,77;0;-0,005;393765,2359;0
11.08.2024 05:00;351,55;0;-0,005;351549,4232;0
11.08.2024 06:00;334,67;0;-0,005;334671,4401;759,5413301
11.08.2024 07:00;326,09;70,396;6,0615;326093,3838;9000,047536
11.08.2024 08:00;271,92;116,89;10,463;271922,9317;39049,20156
11.08.2024 09:00;245,13;171,76;15,589;245129,9553;50879,37061
11.08.2024 10:00;329,15;340,04;31,017;329153,4348;63117,06015
11.08.2024 11:00;381,04;444,25;40,107;381038,4598;61842,05811
11.08.2024 12:00;399,17;439,12;39,705;399167,9611;52838,77368
11.08.2024 13:00;394,22;462,45;41,665;394223,8007;32195,34328
11.08.2024 14:00;367,95;353,58;31,883;367945,0378;28638,71928
11.08.2024 15:00;361,59;216,84;19,52;361592,1249;0
11.08.2024 16:00;419,8;133,7;11,848;419798,7366;0
11.08.2024 17:00;444,15;50,473;4,1337;444148,3154;0
11.08.2024 18:00;453,63;0;-0,005;453627,1133;0
11.08.2024 19:00;456,09;0;-0,005;456087,8525;0
11.08.2024 20:00;452,5;0;-0,005;452503,2043;0
11.08.2024 21:00;446,43;0;-0,005;446429,6494;0
11.08.2024 22:00;435,6;0;-0,005;435595,1385;0
11.08.2024 23:00;429,46;0;-0,005;429456,8634;0
12.08.2024 00:00;423,88;0;-0,005;423881,3705;0
12.08.2024 01:00;419,44;0;-0,005;419439,476;0
12.08.2024 02:00;460,34;0;-0,005;460338,4323;0
12.08.2024 03:00;460,86;0;-0,005;460860,3821;0
12.08.2024 04:00;399,66;0;-0,005;399656,929;0
12.08.2024 05:00;374,05;0;-0,005;374049,8047;0
12.08.2024 06:00;349,29;0;-0,005;349291,3055;0
12.08.2024 07:00;344,43;144,81;12,706;344433,9676;19448,4213
12.08.2024 08:00;334,37;353,34;32,603;334365,7761;26282,09347
12.08.2024 09:00;338,78;515,56;47,153;338781,3034;0
12.08.2024 10:00;325,29;687,49;61,398;325293,5104;13244,67916
12.08.2024 11:00;316,48;886,79;76,393;316478,0807;12435,55359
12.08.2024 12:00;320,41;873,45;75,01;320409,3933;15226,08175
12.08.2024 13:00;333,46;837,72;72,255;333462,6694;15678,10742
12.08.2024 14:00;340,37;729,1;63,847;340371,9711;4021,740354
12.08.2024 15:00;345,87;546,88;48,827;345869,5374;1498,540886
12.08.2024 16:00;422,47;298,55;26,709;422472,9691;0
12.08.2024 17:00;443,22;137,1;10,778;443219,4748;0
12.08.2024 18:00;431,22;0;-0,005;431224,9069;0
12.08.2024 19:00;392,41;0;-0,005;392406,189;0
12.08.2024 20:00;404,22;0;-0,005;404217,0563;0
12.08.2024 21:00;402,85;0;-0,005;402847,4808;0
12.08.2024 22:00;389,52;0;-0,005;389524,5438;0
12.08.2024 23:00;385,01;0;-0,005;385009,4833;0
13.08.2024 00:00;375,53;0;-0,005;375530,899;0
13.08.2024 01:00;372,43;0;-0,005;372431,282;0
13.08.2024 02:00;381,81;0;-0,005;381806,5872;0
13.08.2024 03:00;390,42;0;-0,005;390422,1954;0
13.08.2024 04:00;338,45;0;-0,005;338446,5179;0
13.08.2024 05:00;343,85;0;-0,005;343850,8224;0
13.08.2024 06:00;328,41;0;-0,005;328413,9099;0
13.08.2024 07:00;314,12;198,29;16,955;314120,8038;24322,89214
13.08.2024 08:00;330,85;426,35;39,079;330852,0432;36413,56263
13.08.2024 09:00;326,98;612,83;55,338;326980,1178;58412,96228
13.08.2024 10:00;339,57;778,78;68,487;339572,1359;61677,97096
13.08.2024 11:00;351,7;879,13;75,5;351703,9719;56053,43897
13.08.2024 12:00;318,99;880,58;75,22;318987,7701;47156,41202
13.08.2024 13:00;298,92;820,24;70,674;298924,4919;40924,89914
13.08.2024 14:00;286,46;732;63,828;286462,5626;30845,86894
13.08.2024 15:00;257,81;543,25;48,396;257807,1404;17302,13098
13.08.2024 16:00;278,23;337,17;30,021;278226,2115;0
13.08.2024 17:00;337,21;144,02;11,275;337212,5778;0
13.08.2024 18:00;358,69;0;-0,005;358694,2673;0
13.08.2024 19:00;356,13;0;-0,005;356126,4877;0
13.08.2024 20:00;341,52;0;-0,005;341518,5242;0
13.08.2024 21:00;334,74;0;-0,005;334736,7172;0
13.08.2024 22:00;321,1;0;-0,005;321096,3745;0
13.08.2024 23:00;312,06;0;-0,005;312055,4504;0
14.08.2024 00:00;314,11;0;-0,005;314107,1396;0
14.08.2024 01:00;319,25;0;-0,005;319254,7073;0
14.08.2024 02:00;319,62;0;-0,005;319619,7128;0
14.08.2024 03:00;319,96;0;-0,005;319955,4672;0
14.08.2024 04:00;288,61;0;-0,005;288608,448;0
14.08.2024 05:00;256,38;0;-0,005;256375,5951;0
14.08.2024 06:00;173,54;0;-0,005;173535,0304;0
14.08.2024 07:00;277,95;92,213;8,106;277953,3691;8351,072971
14.08.2024 08:00;304,6;112,77;10,115;304603,5919;18942,89149
14.08.2024 09:00;306,14;278,98;25,75;306137,0468;44328,64941
14.08.2024 10:00;344,61;607,35;54,89;344610,4736;61713,33502
14.08.2024 11:00;380,09;705,09;62,568;380085,6628;57872,38992
14.08.2024 12:00;398,6;1003;83,592;398600,1511;50078,49965
14.08.2024 13:00;282,46;687,65;60,614;282463,0127;35198,28752
14.08.2024 14:00;329,59;381,36;34,379;329585,5331;32355,42575
14.08.2024 15:00;314,16;231,58;20,837;314159,7977;0
14.08.2024 16:00;356,71;110,72;9,7111;356707,6416;0
14.08.2024 17:00;401,36;63,359;5,2908;401357,666;0
14.08.2024 18:00;432,59;0;-0,005;432589,1495;0
14.08.2024 19:00;426,08;0;-0,005;426076,5076;0
14.08.2024 20:00;390;0;-0,005;389998,1613;0
14.08.2024 21:00;373,5;0;-0,005;373499,3362;0
14.08.2024 22:00;368,61;0;-0,005;368608,2611;0
14.08.2024 23:00;360,16;0;-0,005;360162,1552;0
15.08.2024 00:00;352,13;0;-0,005;352127,533;0
15.08.2024 01:00;364,93;0;-0,005;364925,1251;0
15.08.2024 02:00;359,41;0;-0,005;359410,3622;0
15.08.2024 03:00;365,72;0;-0,005;365720,3064;0
15.08.2024 04:00;316,6;0;-0,005;316596,0617;0
15.08.2024 05:00;309,81;0;-0,005;309814,9719;0
15.08.2024 06:00;316,69;7,0848;0,2915;316685,1807;3439,016837
15.08.2024 07:00;331,2;128,36;11,314;331201,7593;29585,09777
15.08.2024 08:00;326,1;304,85;28,117;326096,3669;49348,18308
15.08.2024 09:00;354,48;583,21;52,815;354480,5374;58153,43777
15.08.2024 10:00;380,32;733,5;64,987;380321,5408;51804,14612
15.08.2024 11:00;436,93;755,28;66,143;436929,39;60241,28829
15.08.2024 12:00;458,65;765,01;66,685;458647,6059;47223,24737
15.08.2024 13:00;433,86;737,87;64,419;433857,6126;44473,09227
15.08.2024 14:00;422,34;712,85;62,478;422335,2356;29458,94666
15.08.2024 15:00;399,4;479,9;43,028;399402,298;16856,83991
15.08.2024 16:00;482,95;307,52;27,476;482951,5381;4812,276777
15.08.2024 17:00;373,97;141,33;11,029;373970,5811;0
15.08.2024 18:00;415,72;0;-0,005;415720,726;0
15.08.2024 19:00;402,15;0;-0,005;402149,1776;0
15.08.2024 20:00;375,18;0;-0,005;375175,4761;0
15.08.2024 21:00;355,95;0;-0,005;355947,0825;0
15.08.2024 22:00;352,54;0;-0,005;352544,7769;0
15.08.2024 23:00;342,86;0;-0,005;342861,8927;0
16.08.2024 00:00;340,09;0;-0,005;340093,0634;0
16.08.2024 01:00;352,86;0;-0,005;352864,2883;0
16.08.2024 02:00;348,55;0;-0,005;348548,8434;0
16.08.2024 03:00;355,65;0;-0,005;355646,9727;0
16.08.2024 04:00;306,17;0;-0,005;306169,7388;0
16.08.2024 05:00;304,4;0;-0,005;304396,3318;0
16.08.2024 06:00;312,83;0;-0,005;312828,0716;12786,95197
16.08.2024 07:00;299,92;185,67;15,908;299917,6788;20812,11444
16.08.2024 08:00;299,85;397,54;36,43;299846,3669;30295,81383
16.08.2024 09:00;298,15;582,98;52,664;298154,6555;50428,06033
16.08.2024 10:00;319,36;735,77;64,962;319358,1161;58879,69167
