;temp_air;relative_humidity;wind_speed;wind_direction;pressure
2024-11-22 18:00:00;31,06;67,85;1,31;22,0;99970,0
2024-11-22 19:00:00;29,54;67,7;2,41;52,0;99980,0
2024-11-22 20:00:00;29,26;67,7;2,48;54,0;99880,0
2024-11-22 21:00:00;28,61;74,5;1,86;55,0;99830,0
2024-11-22 22:00:00;27,77;76,85;1,79;55,0;99890,0
2024-11-22 23:00:00;27,01;81,9;1,66;55,0;100000,0
2024-11-23 00:00:00;26,53;87,35;1,38;67,0;100180,0
2024-11-23 01:00:00;26,2;87,35;1,31;69,0;100310,0
2024-11-23 02:00:00;25,98;90,2;1,38;72,0;100410,0
2024-11-23 03:00:00;25,73;90,2;1,38;72,0;100430,0
2024-11-23 04:00:00;25,43;93,15;1,31;66,0;100400,0
2024-11-23 05:00:00;25,26;93,15;0,83;85,0;100340,0
2024-11-23 06:00:00;25,22;90,2;0,34;78,0;100270,0
2024-11-23 07:00:00;24,85;96,2;1,24;73,0;100150,0
2024-11-23 08:00:00;24,67;93,15;1,24;81,0;100110,0
2024-11-23 09:00:00;24,56;96,2;1,31;85,0;100120,0
2024-11-23 10:00:00;24,51;96,2;1,24;86,0;100190,0
2024-11-23 11:00:00;25,06;93,15;1,03;82,0;100280,0
2024-11-23 12:00:00;26,33;84,55;1,52;77,0;100370,0
2024-11-23 13:00:00;27,78;76,85;2,21;72,0;100400,0
2024-11-23 14:00:00;29,03;69,85;2,28;65,0;100400,0
2024-11-23 15:00:00;30,2;67,8;2,28;62,0;100360,0
2024-11-23 16:00:00;30,59;70,0;1,86;64,0;100270,0
2024-11-23 17:00:00;31,48;63,7;1,66;62,0;100090,0
2024-11-23 18:00:00;29,72;72,25;1,31;59,0;99900,0
2024-11-23 19:00:00;28,7;77,0;0,83;56,0;100000,0
2024-11-23 20:00:00;28,26;79,5;0,76;10,0;99830,0
2024-11-23 21:00:00;27,62;84,7;0,34;68,0;99820,0
2024-11-23 22:00:00;27,28;87,45;0,34;20,0;99900,0
2024-11-23 23:00:00;27,1;90,25;0,9;103,0;100070,0
2024-11-24 00:00:00;26,67;90,25;1,17;132,0;100190,0
2024-11-24 01:00:00;26,51;93,2;0,9;124,0;100320,0
2024-11-24 02:00:00;26,41;93,2;0,83;159,0;100380,0
2024-11-24 03:00:00;25,96;96,25;0,76;167,0;100390,0
2024-11-24 04:00:00;25,82;96,25;0,9;166,0;100350,0
2024-11-24 05:00:00;25,66;96,25;1,17;131,0;100260,0
2024-11-24 06:00:00;25,22;96,25;1,52;101,0;100250,0
2024-11-24 07:00:00;25,68;96,25;0,83;121,0;100100,0
2024-11-24 08:00:00;25,03;93,15;1,17;116,0;100140,0
2024-11-24 09:00:00;24,32;96,2;1,31;120,0;100180,0
2024-11-24 10:00:00;24,1;96,2;1,31;143,0;100230,0
2024-11-24 11:00:00;24,16;96,2;1,1;158,0;100320,0
2024-11-24 12:00:00;24,53;99,4;1,24;158,0;100410,0
2024-11-24 13:00:00;25,38;93,15;1,03;155,0;100500,0
2024-11-24 14:00:00;26,47;90,25;0,76;159,0;100500,0
2024-11-24 15:00:00;26,75;90,25;0,55;163,0;100470,0
2024-11-24 16:00:00;27,62;87,5;0,48;134,0;100360,0
2024-11-24 17:00:00;27,59;87,45;0,21;143,0;100210,0
2024-11-24 18:00:00;27,79;84,7;0,69;70,0;100080,0
2024-11-24 19:00:00;26,31;90,25;0,55;91,0;100130,0
2024-11-24 20:00:00;25,46;90,2;1,24;110,0;100030,0
2024-11-24 21:00:00;25,08;96,2;1,17;99,0;100020,0
2024-11-24 22:00:00;25,08;96,2;1,24;148,0;100090,0
2024-11-24 23:00:00;24,96;96,2;1,17;161,0;100140,0
2024-11-25 00:00:00;24,97;96,2;1,1;152,0;100230,0
2024-11-25 01:00:00;24,98;96,2;1,1;135,0;100320,0
2024-11-25 02:00:00;24,94;96,2;1,17;138,0;100410,0
2024-11-25 03:00:00;24,86;96,2;1,31;162,0;100440,0
2024-11-25 04:00:00;24,72;96,2;1,24;178,0;100420,0
2024-11-25 05:00:00;24,59;99,4;1,17;189,0;100320,0
2024-11-25 06:00:00;24,39;99,4;1,24;200,0;100230,0
2024-11-25 07:00:00;24,38;99,4;1,24;177,0;100210,0
2024-11-25 08:00:00;24,29;96,2;1,17;181,0;100170,0
2024-11-25 09:00:00;24,21;96,2;1,17;170,0;100200,0
2024-11-25 10:00:00;24,15;96,2;1,03;164,0;100230,0
2024-11-25 11:00:00;24,45;96,2;1,52;158,0;100320,0
2024-11-25 12:00:00;25,18;93,15;1,45;156,0;100430,0
2024-11-25 13:00:00;25,87;90,2;1,66;148,0;100480,0
2024-11-25 14:00:00;27,19;84,65;1,31;144,0;100490,0
2024-11-25 15:00:00;28,01;84,7;0,97;144,0;100440,0
2024-11-25 16:00:00;29,14;79,6;0,97;138,0;100270,0
2024-11-25 17:00:00;29,32;77,1;0,41;110,0;100110,0
2024-11-25 18:00:00;28,44;79,5;0,48;51,0;99960,0
2024-11-25 19:00:00;27,65;76,85;0,28;2,0;99980,0
2024-11-25 20:00:00;27,9;79,4;0,34;6,0;99870,0
2024-11-25 21:00:00;27,4;84,65;0,0;155,0;99920,0
2024-11-25 22:00:00;27,07;90,25;0,55;169,0;99950,0
2024-11-25 23:00:00;26,65;90,25;0,48;232,0;100060,0
2024-11-26 00:00:00;26,15;90,25;0,69;41,0;100230,0
2024-11-26 01:00:00;25,67;90,2;0,83;17,0;100390,0
2024-11-26 02:00:00;25,49;93,15;1,38;347,0;100460,0
2024-11-26 03:00:00;25,19;93,15;1,24;7,0;100460,0
2024-11-26 04:00:00;24,8;96,2;1,38;33,0;100430,0
2024-11-26 05:00:00;24,12;96,2;1,24;49,0;100380,0
2024-11-26 06:00:00;23,76;96,2;0,9;62,0;100330,0
2024-11-26 07:00:00;23,99;99,4;0,9;44,0;100240,0
2024-11-26 08:00:00;23,73;99,4;0,76;28,0;100180,0
2024-11-26 09:00:00;23,54;99,4;0,55;9,0;100130,0
2024-11-26 10:00:00;23,11;96,2;1,17;355,0;100180,0
2024-11-26 11:00:00;24,16;93,1;0,97;342,0;100270,0
2024-11-26 12:00:00;25,1;90,2;0,62;311,0;100410,0
2024-11-26 13:00:00;25,92;90,2;0,34;266,0;100500,0
2024-11-26 14:00:00;27,1;87,4;0,07;235,0;100510,0
2024-11-26 15:00:00;27,08;87,4;0,21;262,0;100430,0
2024-11-26 16:00:00;28,85;79,55;0,28;249,0;100240,0
2024-11-26 17:00:00;29,12;74,55;0,97;304,0;100130,0
2024-11-26 18:00:00;27,34;81,95;0,62;321,0;100020,0
2024-11-26 19:00:00;27,01;84,6;0,76;31,0;100050,0
2024-11-26 20:00:00;26,28;90,25;0,41;347,0;100000,0
2024-11-26 21:00:00;25,67;90,2;0,76;302,0;100060,0
2024-11-26 22:00:00;25,15;93,15;1,03;306,0;100030,0
2024-11-26 23:00:00;24,75;96,2;0,83;310,0;100120,0
2024-11-27 00:00:00;24,24;99,4;0,97;299,0;100240,0
2024-11-27 01:00:00;24,08;96,2;0,9;297,0;100380,0
2024-11-27 02:00:00;23,88;99,4;0,9;300,0;100430,0
2024-11-27 03:00:00;23,74;99,4;0,9;308,0;100440,0
2024-11-27 04:00:00;23,71;99,4;0,76;305,0;100440,0
2024-11-27 05:00:00;23,63;96,2;0,83;348,0;100370,0
2024-11-27 06:00:00;23,54;99,4;0,9;328,0;100280,0
2024-11-27 07:00:00;23,5;99,4;0,69;352,0;100180,0
2024-11-27 08:00:00;23,51;99,4;0,48;350,0;100150,0
2024-11-27 09:00:00;23,41;99,4;0,55;294,0;100160,0
2024-11-27 10:00:00;23,37;99,4;0,48;263,0;100230,0
2024-11-27 11:00:00;24,25;99,4;0,0;95,0;100310,0
2024-11-27 12:00:00;25,13;93,15;0,48;2,0;100390,0
2024-11-27 13:00:00;25,89;90,2;1,03;23,0;100430,0
2024-11-27 14:00:00;26,47;84,55;1,86;30,0;100450,0
2024-11-27 15:00:00;27,3;81,95;1,52;33,0;100430,0
2024-11-27 16:00:00;28,78;79,55;1,03;22,0;100330,0
2024-11-27 17:00:00;29,48;77,1;1,17;1,0;100180,0
2024-11-27 18:00:00;28,49;74,5;1,1;15,0;100050,0
2024-11-27 19:00:00;27,66;76,85;0,83;10,0;100090,0
2024-11-27 20:00:00;26,78;81,9;0,62;12,0;99980,0
2024-11-27 21:00:00;26,33;87,35;0,55;36,0;100090,0
2024-11-27 22:00:00;25,73;90,2;0,62;51,0;100100,0
2024-11-27 23:00:00;25,18;87,3;1,31;31,0;100240,0
2024-11-28 00:00:00;24,92;93,15;1,31;52,0;100310,0
2024-11-28 01:00:00;24,77;93,15;1,31;46,0;100390,0
2024-11-28 02:00:00;24,6;90,15;1,24;40,0;100450,0
2024-11-28 03:00:00;24,53;96,2;1,17;45,0;100450,0
2024-11-28 04:00:00;24,43;96,2;0,97;37,0;100440,0
2024-11-28 05:00:00;24,21;96,2;0,62;6,0;100400,0
2024-11-28 06:00:00;24,21;96,2;0,69;19,0;100350,0
2024-11-28 07:00:00;24,02;99,4;0,48;338,0;100230,0
2024-11-28 08:00:00;23,69;99,4;0,69;20,0;100240,0
2024-11-28 09:00:00;23,65;96,2;0,9;48,0;100270,0
2024-11-28 10:00:00;23,61;96,2;0,97;60,0;100300,0
2024-11-28 11:00:00;24,33;99,4;0,48;62,0;100390,0
2024-11-28 12:00:00;25,39;93,15;1,1;49,0;100460,0
2024-11-28 13:00:00;26,4;84,55;1,45;47,0;100510,0
2024-11-28 14:00:00;27,92;76,85;1,72;49,0;100510,0
2024-11-28 15:00:00;29,08;69,85;1,93;50,0;100450,0
2024-11-28 16:00:00;29,75;67,7;1,86;47,0;100370,0
2024-11-28 17:00:00;30,57;63,5;1,52;47,0;100180,0
2024-11-28 18:00:00;30,55;63,5;1,03;53,0;100020,0
2024-11-28 19:00:00;29,66;65,5;1,1;74,0;100020,0
2024-11-28 20:00:00;29,62;65,5;1,59;61,0;99890,0
2024-11-28 21:00:00;28,64;69,85;1,52;44,0;99960,0
2024-11-28 22:00:00;27,76;76,85;1,59;34,0;100000,0
2024-11-28 23:00:00;26,94;81,9;1,72;25,0;100150,0
2024-11-29 00:00:00;26,42;84,55;1,45;24,0;100260,0
2024-11-29 01:00:00;26,05;87,3;1,38;23,0;100380,0
2024-11-29 02:00:00;25,81;87,3;1,45;22,0;100470,0
2024-11-29 03:00:00;25,57;90,2;1,38;32,0;100470,0
2024-11-29 04:00:00;25,4;90,2;1,17;52,0;100430,0
2024-11-29 05:00:00;25,25;90,2;1,17;64,0;100360,0
2024-11-29 06:00:00;24,96;90,15;1,31;48,0;100320,0
2024-11-29 07:00:00;24,96;93,15;1,45;57,0;100270,0
2024-11-29 08:00:00;24,78;93,15;1,38;52,0;100260,0
2024-11-29 09:00:00;24,67;93,15;1,31;53,0;100310,0
2024-11-29 10:00:00;24,61;90,15;1,17;53,0;100380,0
2024-11-29 11:00:00;24,8;93,15;1,03;42,0;100430,0
2024-11-29 12:00:00;25,63;84,5;1,86;39,0;100480,0
2024-11-29 13:00:00;26,68;79,3;2,83;39,0;100480,0
2024-11-29 14:00:00;27,74;72,0;2,97;42,0;100460,0
2024-11-29 15:00:00;28,52;69,75;2,76;41,0;100420,0
2024-11-29 16:00:00;29,26;67,82;1,89;41,0;100340,0
2024-11-29 17:00:00;29,0;70,03;1,82;38,0;100200,0
2024-11-29 18:00:00;28,74;72,24;1,75;34,0;100030,0
2024-11-29 19:00:00;28,48;74,45;1,67;38,0;100020,0
2024-11-29 20:00:00;28,23;76,66;1,6;36,0;99840,0
2024-11-29 21:00:00;27,97;78,88;1,53;59,0;99910,0
2024-11-29 22:00:00;27,71;81,09;1,46;48,0;99970,0
2024-11-29 23:00:00;27,45;83,3;1,39;58,0;100060,0
2024-11-30 00:00:00;27,2;85,51;1,32;200,0;99900,0
2024-11-30 01:00:00;26,94;87,72;1,25;186,0;99980,0
2024-11-30 02:00:00;26,68;89,93;1,17;202,0;100080,0
2024-11-30 03:00:00;26,42;92,14;1,1;223,0;100130,0
2024-11-30 04:00:00;26,17;94,35;1,03;225,0;100180,0
2024-11-30 05:00:00;25,91;96,56;0,96;226,0;100150,0
2024-11-30 06:00:00;25,65;98,77;0,89;222,0;100090,0
2024-11-30 07:00:00;25,39;100,0;0,82;226,0;100030,0
2024-11-30 08:00:00;25,56;96,25;1,1;219,0;100030,0
2024-11-30 09:00:00;25,14;93,15;0,9;223,0;100020,0
2024-11-30 10:00:00;25,03;96,2;0,97;156,0;100050,0
2024-11-30 11:00:00;25,52;96,25;0,62;137,0;100170,0
2024-11-30 12:00:00;26,4;93,2;0,55;90,0;100260,0
2024-11-30 13:00:00;26,98;87,4;1,03;69,0;100350,0
2024-11-30 14:00:00;27,54;87,45;0,97;53,0;100330,0
2024-11-30 15:00:00;27,91;87,5;1,03;22,0;100240,0
2024-11-30 16:00:00;26,44;84,55;1,79;34,0;100180,0
2024-11-30 17:00:00;25,95;90,2;1,66;52,0;100050,0
2024-11-30 18:00:00;26,63;87,4;0,9;25,0;99960,0
2024-11-30 19:00:00;27,98;82,05;0,48;55,0;99890,0
2024-11-30 20:00:00;27,62;82,05;0,28;111,0;99780,0
2024-11-30 21:00:00;27,57;84,65;0,28;138,0;99770,0
2024-11-30 22:00:00;27,05;90,25;0,48;216,0;99800,0
2024-11-30 23:00:00;26,8;90,25;1,1;211,0;99870,0
2024-12-01 00:00:00;26,52;93,2;1,17;184,0;99970,0
2024-12-01 01:00:00;26,29;93,2;1,1;171,0;100080,0
2024-12-01 02:00:00;26,1;93,2;1,1;160,0;100150,0
2024-12-01 03:00:00;25,87;96,25;1,03;138,0;100180,0
2024-12-01 04:00:00;25,68;93,2;1,38;124,0;100140,0
2024-12-01 05:00:00;25,52;96,25;1,31;125,0;100090,0
2024-12-01 06:00:00;25,38;96,25;1,24;133,0;100030,0
2024-12-01 07:00:00;25,06;99,4;1,17;151,0;99940,0
2024-12-01 08:00:00;24,84;99,4;1,1;154,0;99940,0
2024-12-01 09:00:00;24,71;99,4;1,1;159,0;100000,0
2024-12-01 10:00:00;24,7;99,4;1,24;159,0;100090,0
2024-12-01 11:00:00;25,16;96,25;0,9;147,0;100160,0
2024-12-01 12:00:00;26,73;87,4;0,69;124,0;100240,0
2024-12-01 13:00:00;28,08;82,05;0,69;114,0;100300,0
2024-12-01 14:00:00;29,03;77,0;0,62;88,0;100290,0
2024-12-01 15:00:00;29,91;74,65;0,62;66,0;100210,0
2024-12-01 16:00:00;29,88;72,25;1,38;42,0;100070,0
2024-12-01 17:00:00;27,74;84,7;1,31;47,0;100070,0
2024-12-01 18:00:00;27,29;84,65;1,17;47,0;99960,0
2024-12-01 19:00:00;27,13;90,3;0,69;50,0;99960,0
2024-12-01 20:00:00;26,76;90,25;0,9;95,0;99870,0
2024-12-01 21:00:00;26,69;87,4;0,9;55,0;99820,0
2024-12-01 22:00:00;26,4;93,2;0,76;31,0;99850,0
2024-12-01 23:00:00;26,09;93,2;1,03;29,0;99900,0
2024-12-02 00:00:00;25,87;93,2;0,69;8,0;100000,0
2024-12-02 01:00:00;26,11;90,25;0,21;273,0;100110,0
2024-12-02 02:00:00;25,36;96,25;0,62;197,0;100210,0
2024-12-02 03:00:00;24,99;99,4;0,69;162,0;100230,0
2024-12-02 04:00:00;24,97;99,4;1,03;137,0;100220,0
2024-12-02 05:00:00;24,96;99,4;1,17;132,0;100190,0
2024-12-02 06:00:00;24,87;99,4;0,97;145,0;100120,0
2024-12-02 07:00:00;24,75;99,4;1,17;156,0;100030,0
2024-12-02 08:00:00;24,6;96,2;1,03;178,0;100020,0
2024-12-02 09:00:00;24,45;99,4;1,03;200,0;100070,0
2024-12-02 10:00:00;24,39;99,4;0,97;200,0;100140,0
2024-12-02 11:00:00;24,9;99,4;1,03;193,0;100230,0
2024-12-02 12:00:00;26,21;93,2;0,41;147,0;100320,0
2024-12-02 13:00:00;27,18;87,45;0,55;106,0;100400,0
2024-12-02 14:00:00;27,1;84,6;1,38;57,0;100390,0
2024-12-02 15:00:00;27,27;87,45;1,72;42,0;100310,0
2024-12-02 16:00:00;28,09;87,5;1,24;13,0;100210,0
2024-12-02 17:00:00;27,94;87,5;0,62;12,0;100040,0
2024-12-02 18:00:00;28,1;84,7;0,76;34,0;99950,0
2024-12-02 19:00:00;27,83;79,4;1,52;56,0;99950,0
2024-12-02 20:00:00;27,18;81,95;1,1;76,0;99820,0
2024-12-02 21:00:00;26,93;87,4;0,28;92,0;99800,0
2024-12-02 22:00:00;26,42;93,2;0,21;130,0;99850,0
2024-12-02 23:00:00;26,23;93,2;0,34;115,0;99940,0
2024-12-03 00:00:00;26,04;96,25;0,9;144,0;100050,0
2024-12-03 01:00:00;25,83;96,25;1,17;156,0;100180,0
2024-12-03 02:00:00;25,71;96,25;1,31;165,0;100290,0
2024-12-03 03:00:00;25,51;99,4;1,24;159,0;100290,0
2024-12-03 04:00:00;25,33;96,25;1,24;165,0;100230,0
2024-12-03 05:00:00;25,1;96,25;1,31;182,0;100170,0
2024-12-03 06:00:00;24,88;99,4;1,24;189,0;100120,0
2024-12-03 07:00:00;24,82;99,4;1,17;179,0;100020,0
2024-12-03 08:00:00;24,67;99,4;1,1;175,0;99990,0
2024-12-03 09:00:00;24,36;99,4;0,9;132,0;100090,0
2024-12-03 10:00:00;23,95;99,4;0,83;105,0;100190,0
2024-12-03 11:00:00;24,15;99,4;0,55;129,0;100280,0
2024-12-03 12:00:00;24,52;99,4;0,69;120,0;100380,0
2024-12-03 13:00:00;25,14;96,25;0,48;61,0;100410,0
2024-12-03 14:00:00;26,35;96,25;0,48;46,0;100400,0
2024-12-03 15:00:00;27,45;90,3;0,55;50,0;100320,0
2024-12-03 16:00:00;27,89;82,05;0,55;15,0;100210,0
2024-12-03 17:00:00;28,15;79,5;0,48;24,0;100070,0
2024-12-03 18:00:00;28,29;79,5;0,14;51,0;99920,0
2024-12-03 19:00:00;27,81;82,05;0,9;16,0;99940,0
2024-12-03 20:00:00;26,7;84,6;1,1;36,0;99890,0
2024-12-03 21:00:00;26,27;87,35;0,48;60,0;99910,0
2024-12-03 22:00:00;25,91;93,2;0,41;141,0;99920,0
2024-12-03 23:00:00;25,68;93,2;0,97;147,0;99970,0
2024-12-04 00:00:00;25,41;96,25;1,03;147,0;100070,0
2024-12-04 01:00:00;25,25;96,25;1,1;157,0;100160,0
2024-12-04 02:00:00;25,14;96,25;1,1;167,0;100240,0
2024-12-04 03:00:00;24,98;99,4;1,03;175,0;100290,0
2024-12-04 04:00:00;24,78;99,4;1,1;186,0;100260,0
2024-12-04 05:00:00;24,58;96,2;1,03;206,0;100190,0
2024-12-04 06:00:00;24,48;99,4;0,97;215,0;100120,0
2024-12-04 07:00:00;24,46;99,4;0,9;217,0;100030,0
2024-12-04 08:00:00;24,4;99,4;0,55;190,0;100020,0
2024-12-04 09:00:00;24,31;99,4;0,62;148,0;100060,0
2024-12-04 10:00:00;24,29;99,4;0,9;126,0;100120,0
2024-12-04 11:00:00;24,71;96,2;0,9;113,0;100230,0
2024-12-04 12:00:00;25,98;90,2;0,76;102,0;100290,0
2024-12-04 13:00:00;27,0;87,4;0,83;80,0;100320,0
2024-12-04 14:00:00;28,09;84,7;1,1;72,0;100320,0
2024-12-04 15:00:00;28,59;82,1;1,17;61,0;100270,0
2024-12-04 16:00:00;28,51;79,5;1,24;46,0;100140,0
2024-12-04 17:00:00;29,16;79,55;1,24;16,0;100050,0
2024-12-04 18:00:00;27,24;81,95;1,1;345,0;99950,0
2024-12-04 19:00:00;27,72;84,7;1,17;31,0;99850,0
2024-12-04 20:00:00;26,0;87,3;2,14;49,0;99910,0
2024-12-04 21:00:00;25,68;87,3;1,17;60,0;99850,0
2024-12-04 22:00:00;25,39;93,15;0,62;112,0;99890,0
2024-12-04 23:00:00;25,2;90,2;0,9;108,0;99950,0
2024-12-05 00:00:00;25,1;90,2;0,9;120,0;100080,0
2024-12-05 01:00:00;24,95;93,15;0,9;122,0;100150,0
2024-12-05 02:00:00;24,79;93,15;0,9;133,0;100230,0
2024-12-05 03:00:00;24,71;93,15;1,03;140,0;100240,0
2024-12-05 04:00:00;24,72;93,15;1,1;141,0;100220,0
2024-12-05 05:00:00;24,58;93,15;1,24;143,0;100160,0
2024-12-05 06:00:00;24,49;99,4;1,24;146,0;100090,0
2024-12-05 07:00:00;24,26;96,2;1,17;165,0;100090,0
2024-12-05 08:00:00;24,2;96,2;1,24;158,0;100110,0
2024-12-05 09:00:00;24,12;96,2;1,17;151,0;100140,0
2024-12-05 10:00:00;24,17;96,2;1,1;141,0;100190,0
2024-12-05 11:00:00;24,62;96,2;1,24;131,0;100280,0
2024-12-05 12:00:00;25,78;90,2;1,24;118,0;100350,0
2024-12-05 13:00:00;27,16;84,65;1,45;98,0;100360,0
2024-12-05 14:00:00;28,46;79,5;1,59;76,0;100350,0
2024-12-05 15:00:00;29,4;77,0;1,79;63,0;100300,0
2024-12-05 16:00:00;30,06;74,65;1,93;55,0;100190,0
2024-12-05 17:00:00;30,28;72,35;1,72;52,0;100050,0
2024-12-05 18:00:00;28,42;82,1;1,17;61,0;99990,0
2024-12-05 19:00:00;28,33;79,5;1,79;68,0;99950,0
2024-12-05 20:00:00;27,44;87,45;0,83;108,0;99890,0
2024-12-05 21:00:00;27,01;93,2;0,62;126,0;99900,0
2024-12-05 22:00:00;26,79;93,2;0,62;136,0;99940,0
2024-12-05 23:00:00;26,49;93,2;1,1;116,0;99940,0
2024-12-06 00:00:00;26,26;93,2;1,24;146,0;100080,0
2024-12-06 01:00:00;25,99;96,25;1,45;147,0;100160,0
2024-12-06 02:00:00;25,62;96,25;1,52;149,0;100230,0
2024-12-06 03:00:00;25,4;96,25;1,45;153,0;100240,0
2024-12-06 04:00:00;25,21;96,25;1,31;150,0;100240,0
2024-12-06 05:00:00;25,1;96,25;1,17;151,0;100170,0
2024-12-06 06:00:00;24,67;99,4;1,1;152,0;100120,0
2024-12-06 07:00:00;24,54;100,0;1,03;134,0;100070,0
2024-12-06 08:00:00;24,44;99,4;1,03;147,0;100070,0
2024-12-06 09:00:00;24,28;99,4;1,17;134,0;100120,0
2024-12-06 10:00:00;24,31;99,4;1,17;119,0;100150,0
2024-12-06 11:00:00;25,34;96,25;0,83;92,0;100230,0
2024-12-06 12:00:00;26,25;93,2;1,31;72,0;100280,0
2024-12-06 13:00:00;27,27;87,45;1,66;62,0;100340,0
2024-12-06 14:00:00;28,49;82,1;2,07;49,0;100320,0
2024-12-06 15:00:00;29,54;82,15;2,0;51,0;100270,0
2024-12-06 16:00:00;30,29;70,0;2,9;49,0;100100,0
2024-12-06 17:00:00;27,59;84,65;1,45;78,0;100090,0
2024-12-06 18:00:00;27,78;82,05;1,03;73,0;99980,0
2024-12-06 19:00:00;27,78;79,4;2,14;69,0;100060,0
2024-12-06 20:00:00;26,5;90,25;1,86;81,0;100000,0
2024-12-06 21:00:00;26,29;90,25;1,38;91,0;100010,0
2024-12-06 22:00:00;26,01;93,2;1,52;111,0;100110,0
2024-12-06 23:00:00;25,46;96,25;1,52;111,0;100170,0
2024-12-07 00:00:00;25,23;93,15;1,38;99,0;100220,0
2024-12-07 01:00:00;25,11;93,15;1,38;94,0;100310,0
2024-12-07 02:00:00;24,91;96,2;1,45;102,0;100370,0
2024-12-07 03:00:00;24,79;96,2;1,31;106,0;100410,0
2024-12-07 04:00:00;24,75;96,2;1,24;119,0;100400,0
2024-12-07 05:00:00;24,63;96,2;1,24;131,0;100350,0
2024-12-07 06:00:00;24,52;99,4;1,17;134,0;100280,0
2024-12-07 07:00:00;24,44;99,4;1,24;123,0;100160,0
2024-12-07 08:00:00;24,42;99,4;1,24;124,0;100150,0
2024-12-07 09:00:00;24,39;99,4;1,31;119,0;100170,0
2024-12-07 10:00:00;24,32;99,4;1,45;114,0;100200,0
2024-12-07 11:00:00;24,61;96,2;1,59;110,0;100300,0
2024-12-07 12:00:00;25,48;93,15;2,21;100,0;100370,0
2024-12-07 13:00:00;26,32;87,35;1,93;89,0;100410,0
2024-12-07 14:00:00;27,52;81,95;2,0;82,0;100450,0
2024-12-07 15:00:00;27,64;82,05;1,38;89,0;100410,0
2024-12-07 16:00:00;28,2;82,1;1,1;114,0;100290,0
2024-12-07 17:00:00;29,11;79,55;1,31;146,0;100120,0
2024-12-07 18:00:00;29,5;79,55;1,38;138,0;99950,0
2024-12-07 19:00:00;30,38;70,0;1,1;108,0;99920,0
2024-12-07 20:00:00;29,81;72,25;0,62;55,0;99850,0
2024-12-07 21:00:00;27,85;87,5;0,76;46,0;99950,0
2024-12-07 22:00:00;25,78;93,2;1,59;54,0;100050,0
2024-12-07 23:00:00;25,13;93,15;0,9;38,0;100090,0
2024-12-08 00:00:00;25,14;93,15;0,55;51,0;100210,0
2024-12-08 01:00:00;25,1;93,15;0,28;24,0;100290,0
2024-12-08 02:00:00;25,11;93,15;0,21;172,0;100380,0
2024-12-08 03:00:00;25,18;93,15;0,21;140,0;100400,0
2024-12-08 04:00:00;24,09;99,4;0,97;122,0;100380,0
2024-12-08 05:00:00;24,11;99,4;1,03;123,0;100310,0
2024-12-08 06:00:00;24,08;99,4;1,03;147,0;100230,0
2024-12-08 07:00:00;24,01;100,0;1,03;179,0;100200,0
2024-12-08 08:00:00;24,0;100,0;1,03;181,0;100180,0
2024-12-08 09:00:00;23,95;100,0;1,17;181,0;100220,0
2024-12-08 10:00:00;23,89;99,4;1,24;177,0;100270,0
2024-12-08 11:00:00;23,9;99,4;1,17;171,0;100340,0
2024-12-08 12:00:00;24,15;96,2;1,52;162,0;100430,0
2024-12-08 13:00:00;24,58;93,15;1,93;157,0;100500,0
2024-12-08 14:00:00;25,44;93,15;1,52;150,0;100550,0
2024-12-08 15:00:00;26,33;87,35;1,72;137,0;100530,0
2024-12-08 16:00:00;26,66;81,9;1,45;134,0;100460,0
2024-12-08 17:00:00;26,03;93,2;0,69;139,0;100340,0
2024-12-08 18:00:00;26,32;87,35;1,1;132,0;100220,0
2024-12-08 19:00:00;24,9;99,4;0,62;152,0;100180,0
2024-12-08 20:00:00;24,53;100,0;0,62;128,0;100110,0
2024-12-08 21:00:00;24,52;100,0;0,62;80,0;100100,0
2024-12-08 22:00:00;24,44;99,4;1,03;54,0;100090,0
2024-12-08 23:00:00;24,21;99,4;1,24;61,0;100120,0
2024-12-09 00:00:00;24,08;99,4;1,17;69,0;100200,0
2024-12-09 01:00:00;23,97;100,0;1,03;82,0;100310,0
2024-12-09 02:00:00;23,87;99,4;1,1;92,0;100380,0
2024-12-09 03:00:00;23,83;99,4;0,97;99,0;100390,0
2024-12-09 04:00:00;23,72;99,4;0,9;140,0;100400,0
2024-12-09 05:00:00;23,65;99,4;0,97;147,0;100340,0
2024-12-09 06:00:00;23,64;99,4;0,97;164,0;100270,0
2024-12-09 07:00:00;23,69;99,4;0,97;167,0;100220,0
2024-12-09 08:00:00;23,66;99,4;0,83;154,0;100190,0
2024-12-09 09:00:00;23,63;99,4;0,83;139,0;100250,0
2024-12-09 10:00:00;23,72;99,4;0,76;135,0;100290,0
2024-12-09 11:00:00;23,78;99,4;0,83;126,0;100380,0
2024-12-09 12:00:00;24,1;96,2;1,31;124,0;100450,0
2024-12-09 13:00:00;25,27;90,2;1,17;116,0;100510,0
2024-12-09 14:00:00;26,07;87,3;1,1;110,0;100540,0
2024-12-09 15:00:00;27,22;81,95;0,69;101,0;100510,0
2024-12-09 16:00:00;28,97;74,55;0,69;89,0;100440,0
2024-12-09 17:00:00;28,8;74,55;0,14;40,0;100200,0
2024-12-09 18:00:00;28,09;76,85;0,97;47,0;100090,0
2024-12-09 19:00:00;27,63;82,05;0,97;109,0;100280,0
